ID,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build,,,
2595,Toyota,2002,Nigerian Used,376369,2400,Petrol,Automatic,1300000.00,Not SUV,,,
2596,Kia,2013,Nigerian Used,119011,1400,Petrol,Automatic,1995000.00,Not SUV,,,
2597,Toyota,2001,Foreign Used,298207,2200,Petrol,Automatic,2288000.00,Not SUV,,,
2598,Honda,2009,Nigerian Used,148264,1800,Petrol,Automatic,2080000.00,Not SUV,,,
2599,Toyota,2006,Nigerian Used,41446,1800,Petrol,Automatic,1890000.00,Not SUV,,,
2600,Kia,2018,Nigerian Used,88610,1400,Petrol,Automatic,4400000.00,Not SUV,,,
2601,Mercedes-Benz,2003,Nigerian Used,402903,2600,Petrol,Automatic,1560000.00,Not SUV,,,
2602,Honda,2009,Nigerian Used,87829,2400,Petrol,Automatic,2100000.00,SUV,,,
2603,Toyota,2004,Nigerian Used,47254,1800,Petrol,Automatic,2288000.00,Not SUV,,,
2604,Honda,2003,Nigerian Used,227135,3500,Petrol,AMT,1260000.00,SUV,,,
2606,Ford,2006,Foreign Used,321388,4000,Petrol,Automatic,2940000.00,Not SUV,,,
2607,Honda,2007,Nigerian Used,140942,2400,Petrol,Automatic,1890000.00,SUV,,,
2608,Mercedes-Benz,2007,Nigerian Used,246829,5500,Petrol,Automatic,2520000.00,Not SUV,,,
2609,Infiniti,2004,Nigerian Used,102584,3500,Petrol,Automatic,1768000.00,SUV,,,
2611,Toyota,2004,Nigerian Used,201202,1800,Petrol,Automatic,2184000.00,Not SUV,,,
2612,Honda,2004,Foreign Used,397157,2400,Petrol,Automatic,2310000.00,SUV,,,
2613,Honda,2008,Nigerian Used,112821,2400,Petrol,Automatic,1680000.00,Not SUV,,,
2614,Honda,2007,Foreign Used,241906,3500,Petrol,Automatic,2205000.00,Not SUV,,,
2615,Toyota,2007,Nigerian Used,193118,1800,Petrol,Automatic,1785000.00,Not SUV,,,
2616,Honda,2010,Nigerian Used,201773,2400,Petrol,Automatic,1995000.00,Not SUV,,,
2617,Mazda,2004,Nigerian Used,66195,3000,Hybrid,Automatic,1627500.00,Not SUV,,,
2618,Toyota,2007,Nigerian Used,405344,1800,Petrol,Automatic,2392000.00,Not SUV,,,
2619,Lexus,2007,Foreign Used,95376,35,Petrol,Automatic,4500000.00,Not SUV,,,
2620,Toyota,2000,Nigerian Used,145353,3000,Petrol,Automatic,1260000.00,Not SUV,,,
2621,Ford,2016,Foreign Used,43369,2000,Petrol,Automatic,2677500.00,Not SUV,,,
2623,Toyota,2006,Nigerian Used,41446,1800,Petrol,Automatic,1890000.00,Not SUV,,,
2624,Toyota,2003,Nigerian Used,189521,2000,Petrol,Automatic,1890000.00,Not SUV,,,
2625,Mazda,2008,Foreign Used,131100,2000,Petrol,Automatic,1732500.00,Not SUV,,,
2627,Toyota,2007,Nigerian Used,194171,2400,Petrol,Automatic,1890000.00,Not SUV,,,
2628,Toyota,2007,Nigerian Used,223493,3500,Hybrid,Automatic,2100000.00,SUV,,,
2629,Toyota,2007,Nigerian Used,173743,1800,Petrol,Automatic,2496000.00,Not SUV,,,
2630,Mazda,2008,Foreign Used,185577,2300,Petrol,Automatic,2835000.00,SUV,,,
2631,Mercedes-Benz,2006,Nigerian Used,218669,3500,Petrol,Automatic,1942500.00,Not SUV,,,
2632,Toyota,2003,Nigerian Used,140360,1800,Petrol,Automatic,1570000.00,Not SUV,,,
2633,Toyota,2007,Nigerian Used,208115,3500,Petrol,Automatic,1890000.00,Not SUV,,,
2634,Honda,2013,Nigerian Used,68902,2500,Petrol,Automatic,3570000.00,Not SUV,,,
2635,Toyota,2004,Nigerian Used,183623,1800,Petrol,Automatic,1785000.00,Not SUV,,,
2636,Honda,2008,Foreign Used,149205,2400,Petrol,Automatic,2835000.00,Not SUV,,,
2637,Hyundai,2007,Nigerian Used,232881,2400,Petrol,Automatic,1664000.00,Not SUV,,,
2638,Toyota,2007,Nigerian Used,153653,1800,Petrol,Automatic,2496000.00,Not SUV,,,
2639,Toyota,2007,Nigerian Used,234664,1800,Petrol,Automatic,1942500.00,Not SUV,,,
2641,Honda,2007,Nigerian Used,186435,2400,Petrol,Automatic,2310000.00,SUV,,,
2642,Mitsubishi,2001,Nigerian Used,285619,3000,Petrol,Automatic,1155000.00,SUV,,,
2643,Mercedes-Benz,2006,Nigerian Used,81393,5000,Petrol,Automatic,2625000.00,Not SUV,,,
2645,Hyundai,2007,Nigerian Used,217009,2000,Petrol,Automatic,1575000.00,Not SUV,,,
2646,Toyota,2007,Nigerian Used,193118,1800,Petrol,Automatic,1785000.00,Not SUV,,,
2647,Toyota,2007,Nigerian Used,256997,3500,Petrol,Automatic,1890000.00,Not SUV,,,
2648,Toyota,2003,Nigerian Used,170808,3000,Petrol,Automatic,1365000.00,Not SUV,,,
2649,Honda,2008,Nigerian Used,112821,2400,Petrol,Automatic,1680000.00,Not SUV,,,
2650,Honda,2010,Nigerian Used,201773,2400,Petrol,Automatic,1995000.00,Not SUV,,,
2651,Toyota,2008,Nigerian Used,115759,1800,Petrol,Automatic,1785000.00,Not SUV,,,
2652,Toyota,2006,Nigerian Used,60872,1800,Petrol,Automatic,1995000.00,Not SUV,,,
2653,Toyota,2003,Nigerian Used,218717,2000,Petrol,Automatic,1768000.00,SUV,,,
2654,Honda,2008,Nigerian Used,80737,2400,Petrol,Automatic,1872000.00,Not SUV,,,
2655,Toyota,2004,Nigerian Used,401581,1800,Petrol,Automatic,1976000.00,Not SUV,,,
2656,Toyota,2004,Nigerian Used,47254,1800,Petrol,Automatic,2288000.00,Not SUV,,,
2657,Toyota,2004,Nigerian Used,97789,3000,Petrol,Automatic,1456000.00,Not SUV,,,
2658,Lexus,2013,Nigerian Used,173409,3500,Petrol,Automatic,8400000.00,SUV,,,
2659,Honda,2007,Nigerian Used,321629,3300,Petrol,Automatic,2288000.00,Not SUV,,,
2660,Ford,2001,Nigerian Used,160604,1600,Petrol,Manual,1260000.00,Not SUV,,,
2661,Toyota,2006,Nigerian Used,60872,1800,Petrol,Automatic,1995000.00,Not SUV,,,
2662,Toyota,2004,Nigerian Used,164108,1800,Petrol,Automatic,1785000.00,Not SUV,,,
2663,Citroen,2006,Nigerian Used,362319,1800,Diesel,Manual,1260000.00,Not SUV,,,
2664,Honda,2007,Nigerian Used,186435,2400,Petrol,Automatic,2310000.00,SUV,,,
2665,Toyota,2002,Nigerian Used,52855,2400,Petrol,Automatic,1248000.00,Not SUV,,,
2666,Chevrolet,2014,Nigerian Used,97737,1500,Petrol,Manual,1050000.00,Not SUV,,,
2667,Mercedes-Benz,2007,Nigerian Used,240010,3500,Petrol,Automatic,1995000.00,Not SUV,,,
2669,Toyota,2002,Nigerian Used,298588,2400,Petrol,Automatic,1456000.00,Not SUV,,,
2670,Toyota,2008,Nigerian Used,265047,2400,Petrol,Automatic,2100000.00,Not SUV,,,
2671,Honda,2008,Foreign Used,149205,2400,Petrol,Automatic,2835000.00,Not SUV,,,
2672,Hyundai,2006,Nigerian Used,368863,3300,Petrol,Automatic,1352000.00,Not SUV,,,
2673,Toyota,2004,Nigerian Used,183623,1800,Petrol,Automatic,1785000.00,Not SUV,,,
2674,Nissan,2009,Nigerian Used,95473,1600,Petrol,CVT,3150000.00,Not SUV,,,
2675,Lexus,2008,Foreign Used,169765,3500,Petrol,Automatic,5928000.00,SUV,,,
2676,Nissan,2001,Nigerian Used,254983,3500,Petrol,Automatic,1050000.00,SUV,,,
2677,Nissan,2010,Foreign Used,169794,2500,Petrol,CVT,2520000.00,Not SUV,,,
2678,Toyota,2003,Nigerian Used,440014,2400,Petrol,Automatic,1365000.00,Not SUV,,,
2679,Infiniti,2004,Nigerian Used,102584,3500,Petrol,Automatic,1768000.00,SUV,,,
2680,Ford,2007,Nigerian Used,192111,3500,Petrol,Automatic,1732500.00,SUV,,,
2681,Hyundai,2010,Nigerian Used,166941,1600,Petrol,Automatic,1785000.00,Not SUV,,,
2682,Mercedes-Benz,2007,Nigerian Used,301871,35,Petrol,Automatic,2100000.00,Not SUV,,,
2684,Honda,2008,Nigerian Used,152837,2400,Petrol,Automatic,1872000.00,Not SUV,,,
2685,Toyota,2009,Nigerian Used,110826,2500,Petrol,Automatic,1785000.00,Not SUV,,,
2686,Mitsubishi,2001,Nigerian Used,285619,3000,Petrol,Automatic,1155000.00,SUV,,,
2687,Volkswagen,2009,Foreign Used,164675,4000,Petrol,Automatic,3990000.00,Not SUV,,,
2688,Toyota,2009,Nigerian Used,110821,1800,Petrol,Automatic,2600000.00,Not SUV,,,
2689,Acura,2005,Nigerian Used,111304,3500,Petrol,Automatic,1155000.00,SUV,,,
2690,Mercedes-Benz,2008,Nigerian Used,188651,3000,Petrol,Automatic,2660000.00,Not SUV,,,
2691,Kia,2014,Nigerian Used,41655,1400,Petrol,Automatic,1976000.00,Not SUV,,,
2692,Toyota,2000,Nigerian Used,346056,3400,Petrol,Automatic,1260000.00,Not SUV,,,
2693,Toyota,2006,Nigerian Used,7086,1800,Petrol,Automatic,2860000.00,Not SUV,,,
2694,Ford,2005,Nigerian Used,166747,2000,Petrol,Automatic,1250000.00,SUV,,,
2697,Toyota,2007,Nigerian Used,397695,2400,Petrol,Automatic,1659000.00,Not SUV,,,
2699,BMW,2007,Nigerian Used,316930,3000,Petrol,Automatic,2415000.00,SUV,,,
2700,BMW,2008,Foreign Used,248853,3000,Petrol,Automatic,5250000.00,SUV,,,
2701,Ford,2005,Nigerian Used,166747,2000,Petrol,Automatic,1250000.00,SUV,,,
2702,Toyota,2003,Nigerian Used,187554,1800,Petrol,Automatic,1680000.00,Not SUV,,,
2703,Toyota,2005,Nigerian Used,156976,2400,Petrol,Automatic,1575000.00,Not SUV,,,
2704,Kia,2013,Nigerian Used,69795,1600,Petrol,Manual,1365000.00,Not SUV,,,
2705,Mercedes-Benz,2005,Foreign Used,8872,2600,Petrol,Automatic,2912000.00,Not SUV,,,
2706,Toyota,2004,Nigerian Used,233277,3300,Petrol,Automatic,2756000.00,Not SUV,,,
2707,Honda,2008,Nigerian Used,152837,2400,Petrol,Automatic,1872000.00,Not SUV,,,
2709,Mercedes-Benz,2003,Nigerian Used,294842,3200,Petrol,Automatic,2625000.00,Not SUV,,,
2710,Honda,2008,Nigerian Used,158512,3500,Petrol,Automatic,2808000.00,SUV,,,
2712,BMW,2007,Nigerian Used,316930,3000,Petrol,Automatic,2415000.00,SUV,,,
2713,Ford,2001,Nigerian Used,160604,1600,Petrol,Manual,1260000.00,Not SUV,,,
2715,Honda,2014,Nigerian Used,124670,2400,Petrol,Automatic,3675000.00,Not SUV,,,
2716,Toyota,2003,Nigerian Used,440014,2400,Petrol,Automatic,1365000.00,Not SUV,,,
2717,Toyota,2005,Foreign Used,409781,3500,Petrol,Automatic,3045000.00,Not SUV,,,
2718,Ford,2014,Nigerian Used,145088,2400,Petrol,Automatic,2940000.00,SUV,,,
2719,Toyota,2004,Nigerian Used,97789,3000,Petrol,Automatic,1456000.00,Not SUV,,,
2720,Honda,2009,Nigerian Used,121175,2500,Petrol,Automatic,2080000.00,Not SUV,,,
2722,Citroen,2006,Nigerian Used,362319,1800,Diesel,Manual,1260000.00,Not SUV,,,
2723,Toyota,2008,Foreign Used,165670,2000,Petrol,Automatic,2940000.00,Not SUV,,,
2724,Kia,2017,Nigerian Used,42530,1600,Petrol,Automatic,4200000.00,Not SUV,,,
2725,Honda,2008,Nigerian Used,80159,2400,Petrol,Automatic,1470000.00,Not SUV,,,
2727,Toyota,2004,Nigerian Used,210981,3000,Petrol,Automatic,1680000.00,Not SUV,,,
2728,Toyota,2008,Nigerian Used,265047,2400,Petrol,Automatic,2100000.00,Not SUV,,,
2729,Chevrolet,2014,Nigerian Used,97737,1500,Petrol,Manual,1050000.00,Not SUV,,,
2730,Honda,2009,Nigerian Used,156831,2400,Petrol,Automatic,1785000.00,Not SUV,,,
2732,Honda,2009,Nigerian Used,157472,1800,Petrol,Automatic,1976000.00,Not SUV,,,
2733,Ford,2007,Nigerian Used,192111,3500,Petrol,Automatic,1732500.00,SUV,,,
2734,Toyota,2004,Nigerian Used,347321,2400,Petrol,Automatic,1820000.00,Not SUV,,,
2735,Honda,2009,Nigerian Used,207303,2400,Petrol,Automatic,1680000.00,Not SUV,,,
2736,Kia,2018,Nigerian Used,22794,20,Petrol,Automatic,4200103.00,Not SUV,,,
2737,Toyota,2008,Nigerian Used,107092,1800,Petrol,Automatic,2100000.00,Not SUV,,,
2738,Toyota,2013,Nigerian Used,111327,2000,Petrol,Automatic,3536000.00,Not SUV,,,
2739,BMW,2010,Foreign Used,269261,3000,Petrol,Automatic,3360000.00,Not SUV,,,
2740,Lexus,2008,Nigerian Used,62887,45000,Petrol,Automatic,2625000.00,Not SUV,,,
2741,Toyota,2002,Nigerian Used,291483,1800,Petrol,Automatic,1352000.00,Not SUV,,,
2742,Toyota,2007,Nigerian Used,397695,2400,Petrol,Automatic,1659000.00,Not SUV,,,
2743,Toyota,2004,Nigerian Used,318222,3000,Petrol,Automatic,1352000.00,Not SUV,,,
2744,Toyota,2010,Foreign Used,175073,2500,Petrol,Automatic,4160000.00,Not SUV,,,
2745,Toyota,2002,Nigerian Used,435249,3000,Petrol,Automatic,1260000.00,Not SUV,,,
2746,Toyota,2006,Foreign Used,190936,1800,Petrol,Automatic,3150000.00,Not SUV,,,
2747,Volkswagen,2012,Nigerian Used,122318,3500,Petrol,Automatic,3120000.00,Not SUV,,,
2748,Toyota,2009,Nigerian Used,110821,1800,Petrol,Automatic,2600000.00,Not SUV,,,
2749,Toyota,2005,Nigerian Used,156226,2400,Petrol,Automatic,1575000.00,Not SUV,,,
2751,Honda,2009,Nigerian Used,125470,200,Petrol,Automatic,2080000.00,Not SUV,,,
2752,Toyota,2008,Nigerian Used,126075,1600,Petrol,Automatic,1785000.00,Not SUV,,,
2753,Lexus,2004,Nigerian Used,105915,3300,Petrol,Automatic,1575000.00,Not SUV,,,
2754,Mitsubishi,2010,Nigerian Used,136376,3500,Petrol,Automatic,3675000.00,SUV,,,
2755,Toyota,2005,Foreign Used,174899,1800,Petrol,Automatic,2940000.00,Not SUV,,,
2756,Mercedes-Benz,2008,Nigerian Used,160135,3000,Petrol,Automatic,3360000.00,Not SUV,,,
2757,Toyota,2006,Nigerian Used,101652,2400,Petrol,Automatic,2712000.00,Not SUV,,,
2758,Nissan,2006,Nigerian Used,24705,3000,Petrol,Automatic,1575000.00,Not SUV,,,
2760,Acura,2005,Nigerian Used,111304,3500,Petrol,Automatic,1155000.00,SUV,,,
2761,Honda,2007,Nigerian Used,110491,3500,Petrol,Automatic,2600000.00,Not SUV,,,
2762,Nissan,2003,Nigerian Used,210314,3300,Petrol,Automatic,1050000.00,SUV,,,
2763,Toyota,2005,Nigerian Used,181824,2400,Petrol,Automatic,1575000.00,Not SUV,,,
2764,Jaguar,2017,Foreign Used,31339,2000,Petrol,Automatic,11075000.00,Not SUV,,,
2765,Lexus,2007,Foreign Used,89548,3500,Petrol,Automatic,4200000.00,Not SUV,,,
2766,Toyota,2009,Nigerian Used,110826,2500,Petrol,Automatic,1785000.00,Not SUV,,,
2767,Hyundai,2012,Foreign Used,136531,3300,Petrol,Automatic,5775000.00,Not SUV,,,
2768,Honda,2006,Nigerian Used,293522,2400,Petrol,Automatic,1560000.00,Not SUV,,,
2769,Ford,2009,Nigerian Used,210344,2000,Petrol,Automatic,2625000.00,Not SUV,,,
2770,Mercedes-Benz,2010,Foreign Used,83411,3500,Petrol,Automatic,8550000.00,SUV,,,
2771,Toyota,1998,Nigerian Used,383035,2200,Petrol,Automatic,1352000.00,Not SUV,,,
2772,Toyota,2002,Nigerian Used,509793,3000,Petrol,Automatic,2288000.00,Not SUV,,,
2773,Volkswagen,2007,Foreign Used,56676,2500,Petrol,Manual,2100000.00,Not SUV,,,
2776,Honda,2012,Nigerian Used,119096,2400,Petrol,Automatic,2496000.00,Not SUV,,,
2778,Acura,2010,Nigerian Used,205118,2500,Petrol,Automatic,2625000.00,Not SUV,,,
2780,Lexus,2000,Nigerian Used,368725,3000,Petrol,Automatic,1365000.00,SUV,,,
2781,Kia,2013,Nigerian Used,123093,1400,Petrol,Manual,1560000.00,Not SUV,,,
2782,Volkswagen,2011,Nigerian Used,157863,2000,Petrol,Automatic,2520000.00,Not SUV,,,
2783,Kia,2014,Nigerian Used,92872,1600,Petrol,Automatic,1680000.00,Not SUV,,,
2784,Toyota,2005,Nigerian Used,140282,1800,Petrol,Automatic,1976000.00,Not SUV,,,
2785,Ford,2004,Nigerian Used,102447,4000,Petrol,Automatic,1365000.00,Not SUV,,,
2786,Toyota,2008,Nigerian Used,155728,2400,Petrol,Automatic,2300000.00,Not SUV,,,
2787,Ford,2012,Nigerian Used,115780,2000,Petrol,Automatic,3150000.00,SUV,,,
2788,Honda,2008,Nigerian Used,204455,2400,Petrol,Automatic,1872000.00,Not SUV,,,
2790,Volvo,2002,Foreign Used,232639,2100,Petrol,Automatic,2100000.00,Not SUV,,,
2791,Jaguar,2006,Nigerian Used,276260,3000,Petrol,Automatic,1575000.00,Not SUV,,,
2792,Mercedes-Benz,2006,Foreign Used,249197,2500,Petrol,Automatic,2808000.00,Not SUV,,,
2793,Volkswagen,2009,Foreign Used,118671,2000,Petrol,Automatic,3675000.00,Not SUV,,,
2794,Toyota,2008,Nigerian Used,159530,35,Petrol,Automatic,2415000.00,Not SUV,,,
2795,Toyota,2008,Nigerian Used,388859,1800,Petrol,Manual,2080000.00,Not SUV,,,
2797,Toyota,2001,Nigerian Used,288909,3300,Petrol,Automatic,1260000.00,SUV,,,
2798,Honda,2013,Nigerian Used,95256,2400,Petrol,Automatic,3675000.00,Not SUV,,,
2799,Toyota,2016,Foreign Used,80497,1800,Petrol,Automatic,6864000.00,Not SUV,,,
2800,Volkswagen,2010,Nigerian Used,124527,2000,Petrol,Automatic,3990000.00,Not SUV,,,
2801,Hyundai,2008,Nigerian Used,302071,2000,Petrol,Automatic,1664000.00,Not SUV,,,
2802,Toyota,2005,Nigerian Used,123331,2000,Petrol,Manual,1785000.00,SUV,,,
2803,Honda,2008,Nigerian Used,131431,2400,Petrol,Automatic,1470000.00,Not SUV,,,
2804,Honda,2007,Nigerian Used,79524,2500,Petrol,Automatic,1612000.00,Not SUV,,,
2805,Toyota,2005,Nigerian Used,123331,2000,Petrol,Manual,1785000.00,SUV,,,
2806,Toyota,2008,Foreign Used,242748,3500,Petrol,Automatic,4275000.00,SUV,,,
2807,Honda,2008,Nigerian Used,131431,2400,Petrol,Automatic,1470000.00,Not SUV,,,
2808,Volkswagen,2011,Nigerian Used,75226,2500,Petrol,Automatic,2205000.00,Not SUV,,,
2811,Hyundai,2008,Nigerian Used,302071,2000,Petrol,Automatic,1664000.00,Not SUV,,,
2812,BMW,2013,Foreign Used,167237,2000,Petrol,Automatic,10500000.00,SUV,,,
2813,Kia,2011,Nigerian Used,111136,1600,Petrol,Manual,1365000.00,Not SUV,,,
2814,Honda,2007,Nigerian Used,79524,2500,Petrol,Automatic,1612000.00,Not SUV,,,
2816,Honda,2006,Nigerian Used,262966,2400,Petrol,Automatic,2600000.00,Not SUV,,,
2817,Nissan,2001,Nigerian Used,230637,3500,Petrol,Automatic,1248000.00,SUV,,,
2818,Toyota,2000,Nigerian Used,239552,3600,Petrol,Automatic,1352000.00,Not SUV,,,
2819,Nissan,1997,Nigerian Used,201847,3300,Petrol,Automatic,1050000.00,SUV,,,
2820,Honda,2009,Nigerian Used,157472,1800,Petrol,Automatic,1976000.00,Not SUV,,,
2821,Toyota,2005,Nigerian Used,156226,2400,Petrol,Automatic,1575000.00,Not SUV,,,
2822,Honda,2003,Nigerian Used,194620,2400,Petrol,Automatic,1575000.00,SUV,,,
2823,Ford,2009,Nigerian Used,210344,2000,Petrol,Automatic,2625000.00,Not SUV,,,
2824,Mercedes-Benz,2011,Nigerian Used,123550,3000,Diesel,Automatic,2100000.00,Not SUV,,,
2826,Honda,2007,Nigerian Used,110491,3500,Petrol,Automatic,2600000.00,Not SUV,,,
2827,Volvo,2002,Foreign Used,232639,2100,Petrol,Automatic,2100000.00,Not SUV,,,
2828,Kia,2010,Nigerian Used,233464,2000,Petrol,Automatic,1470000.00,Not SUV,,,
2829,Toyota,2005,Nigerian Used,173589,1800,Petrol,Automatic,1680000.00,Not SUV,,,
2831,Honda,2007,Nigerian Used,173839,3500,Petrol,Automatic,1260000.00,Not SUV,,,
2832,Nissan,2003,Nigerian Used,210314,3300,Petrol,Automatic,1050000.00,SUV,,,
2833,Volkswagen,2008,Nigerian Used,99616,2000,Petrol,Automatic,1560000.00,Not SUV,,,
2834,Honda,2004,Nigerian Used,255681,3500,Petrol,Automatic,1260000.00,SUV,,,
2835,Honda,2010,Nigerian Used,79733,2400,Petrol,Automatic,1995000.00,SUV,,,
2836,BMW,2006,Foreign Used,156178,35000,Petrol,Automatic,2625000.00,Not SUV,,,
2837,Honda,2003,Nigerian Used,352699,1800,Petrol,Automatic,1248000.00,Not SUV,,,
2838,Nissan,2009,Nigerian Used,114625,1800,Petrol,Automatic,1470000.00,Not SUV,,,
2839,Toyota,2005,Nigerian Used,391386,1800,Petrol,Automatic,1680000.00,Not SUV,,,
2841,Lexus,2015,Nigerian Used,125309,3500,Petrol,Automatic,10500000.00,SUV,,,
2842,Honda,2004,Nigerian Used,282037,24000,Petrol,Automatic,1352000.00,Not SUV,,,
2843,Volkswagen,2008,Nigerian Used,99616,2000,Petrol,Automatic,1560000.00,Not SUV,,,
2844,Kia,2014,Nigerian Used,132988,1600,Petrol,Automatic,1680000.00,Not SUV,,,
2845,Honda,2007,Nigerian Used,104005,3000,Petrol,Automatic,1768000.00,Not SUV,,,
2846,Toyota,2003,Nigerian Used,234999,1800,Petrol,Automatic,1470000.00,Not SUV,,,
2847,Honda,2004,Nigerian Used,168872,2400,Petrol,Automatic,1300000.00,Not SUV,,,
2848,Mercedes-Benz,2007,Nigerian Used,244307,3500,Petrol,Automatic,2625000.00,SUV,,,
2850,Volvo,2005,Nigerian Used,162749,2900,Petrol,Automatic,2080000.00,SUV,,,
2851,Lexus,2002,Nigerian Used,151015,3000,Petrol,Automatic,1837500.00,Not SUV,,,
2852,Toyota,2005,Nigerian Used,353456,3300,Petrol,Automatic,1575000.00,Not SUV,,,
2853,Peugeot,2012,Nigerian Used,67010,1400,Petrol,Automatic,2730000.00,Not SUV,,,
2854,Toyota,2008,Nigerian Used,245671,1800,Petrol,Automatic,1680000.00,Not SUV,,,
2855,Toyota,2000,Nigerian Used,239552,3600,Petrol,Automatic,1352000.00,Not SUV,,,
2856,Volkswagen,2013,Nigerian Used,82637,2500,Petrol,Automatic,2808000.00,Not SUV,,,
2857,Toyota,2007,Nigerian Used,440476,3500,Petrol,Automatic,1890000.00,Not SUV,,,
2858,Toyota,2003,Nigerian Used,464367,2400,Petrol,Automatic,1470000.00,Not SUV,,,
2859,Mercedes-Benz,2008,Nigerian Used,160135,3000,Petrol,Automatic,3360000.00,Not SUV,,,
2860,Toyota,2006,Nigerian Used,312900,1600,Petrol,Automatic,1785000.00,Not SUV,,,
2861,Toyota,2005,Nigerian Used,197280,1800,Petrol,Automatic,1890000.00,Not SUV,,,
2862,BMW,2006,Nigerian Used,9157,2500,Petrol,Automatic,2415000.00,Not SUV,,,
2865,Toyota,2003,Nigerian Used,224344,2400,Petrol,Automatic,1275000.00,Not SUV,,,
2866,Suzuki,2008,Nigerian Used,86291,2000,Petrol,Automatic,1365000.00,Not SUV,,,
2867,BMW,2006,Foreign Used,156178,35000,Petrol,Automatic,2625000.00,Not SUV,,,
2868,Toyota,2003,Nigerian Used,151529,1800,Petrol,Automatic,1820000.00,Not SUV,,,
2869,BMW,2012,Nigerian Used,241521,2000,Petrol,Automatic,5775000.00,Not SUV,,,
2871,Honda,2010,Nigerian Used,93048,3500,Petrol,Automatic,2415000.00,Not SUV,,,
2872,Honda,2006,Nigerian Used,288588,2400,Petrol,Automatic,1560000.00,Not SUV,,,
2873,Toyota,2008,Nigerian Used,90719,1800,Petrol,Automatic,2940000.00,Not SUV,,,
2874,Volkswagen,2009,Foreign Used,118671,2000,Petrol,Automatic,3675000.00,Not SUV,,,
2875,Honda,2003,Nigerian Used,352699,1800,Petrol,Automatic,1248000.00,Not SUV,,,
2876,Volvo,2000,Foreign Used,335709,2000,Petrol,Automatic,1617000.00,Not SUV,,,
2877,Volvo,2006,Foreign Used,444171,2500,Petrol,Automatic,2625000.00,Not SUV,,,
2878,Kia,2008,Nigerian Used,175075,1600,Petrol,Automatic,1075000.00,Not SUV,,,
2879,Opel,2003,Foreign Used,258357,2200,Petrol,Manual,1575000.00,Not SUV,,,
2880,Toyota,2002,Nigerian Used,151278,2400,Petrol,Automatic,1612000.00,Not SUV,,,
2881,Nissan,2001,Nigerian Used,230637,3500,Petrol,Automatic,1248000.00,SUV,,,
2882,BMW,2006,Nigerian Used,291386,3500,Petrol,Automatic,2625000.00,Not SUV,,,
2884,Volvo,2008,Nigerian Used,176452,3200,Petrol,Automatic,2600000.00,SUV,,,
2885,BMW,2007,Nigerian Used,140628,1600,Petrol,Manual,2100000.00,Not SUV,,,
2886,Honda,2007,Nigerian Used,143050,2400,Petrol,Automatic,2912000.00,SUV,,,
2888,Hyundai,2012,Nigerian Used,92250,1800,Petrol,Automatic,1890000.00,Not SUV,,,
2889,Nissan,2010,Nigerian Used,204318,2500,Petrol,Automatic,1575000.00,Not SUV,,,
2890,Volkswagen,2007,Foreign Used,185177,2500,Petrol,Automatic,2310000.00,Not SUV,,,
2891,Nissan,2004,Nigerian Used,395355,3500,Petrol,Automatic,1050000.00,SUV,,,
2892,BMW,2014,Nigerian Used,89120,3000,Petrol,Automatic,11550000.00,Not SUV,,,
2893,Toyota,2004,Nigerian Used,54348,2700,Petrol,Automatic,1785000.00,Not SUV,,,
2894,BMW,2007,Nigerian Used,166680,3000,Petrol,Automatic,3150000.00,Not SUV,,,
2895,Honda,2007,Nigerian Used,173853,2400,Petrol,Automatic,1716000.00,Not SUV,,,
2897,Toyota,2006,Nigerian Used,101652,2400,Petrol,Automatic,2712000.00,Not SUV,,,
2898,Toyota,2005,Nigerian Used,160932,1800,Petrol,Automatic,1575000.00,Not SUV,,,
2899,BMW,2013,Foreign Used,39882,4400,Petrol,Automatic,15750000.00,Not SUV,,,
2900,Honda,2012,Nigerian Used,148369,3500,Petrol,Automatic,1575000.00,Not SUV,,,
2901,Honda,2006,Nigerian Used,262966,2400,Petrol,Automatic,2600000.00,Not SUV,,,
2903,BMW,2009,Nigerian Used,94039,35000,Petrol,Automatic,2415000.00,Not SUV,,,
2904,Honda,2007,Nigerian Used,355958,3000,Petrol,Automatic,1207500.00,Not SUV,,,
2905,Toyota,2007,Nigerian Used,169586,1800,Petrol,Automatic,1785000.00,Not SUV,,,
2906,Toyota,2002,Nigerian Used,149803,3000,Petrol,Automatic,1456000.00,Not SUV,,,
2907,Mercedes-Benz,2010,Foreign Used,83411,3500,Petrol,Automatic,8550000.00,SUV,,,
2908,Toyota,2012,Foreign Used,285139,2500,Petrol,Automatic,5460000.00,Not SUV,,,
2909,Toyota,2001,Nigerian Used,149024,3000,Petrol,Automatic,1456000.00,Not SUV,,,
2910,Mercedes-Benz,2008,Nigerian Used,357590,3000,Petrol,Automatic,2835000.00,Not SUV,,,
